id,recording,upload_date,vol,cont,quality,stage,annotator_name,start_1,end_1,start_2,end_2,comments,start_3,end_3,start_4,end_4,start_5,end_5,start_6,end_6,start_7,end_7,start_8,end_8,start_9,end_9,start_10,end_10,start_11,end_11,start_12,end_12,start_13,end_13,start_14,end_14,start_15,end_15,start_16,end_16,start_17,end_17,start_18,end_18,start_19,end_19,start_20,end_20,start_21,end_21
m1s2RQ1f2LaqD6o9RArZkiDGoFr1,breathing-shallow_v2,20200525,n,n,bad_audio,breathing-shallow,Neeraj Sharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m1s2RQ1f2LaqD6o9RArZkiDGoFr1,breathing-deep_v2,20200525,y,y,clean_audio,breathing-deep,Neeraj Sharma,0.701,1.819,2.269,3.215,,3.688,4.737,5.095,5.995,6.318,7.344,7.667,8.624,9.039,10.031,10.32,11.219,11.623,12.649,13.065,14.079,,,,,,,,,,,,,,,,,,,,,,
m1s2RQ1f2LaqD6o9RArZkiDGoFr1,cough-heavy_v2,20200525,y,y,clean_audio,cough-heavy,Neeraj Sharma,1.054,1.432,1.819,2.3,,2.599,3.204,3.571,3.913,4.295,4.658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m1s2RQ1f2LaqD6o9RArZkiDGoFr1,cough-shallow_v2,20200525,y,y,clean_audio,cough-shallow,Neeraj Sharma,1.163,2.018,2.717,3.554,,4.152,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m1s2RQ1f2LaqD6o9RArZkiDGoFr1,vowel-a_v2,20200525,y,y,clean_audio,vowel-a,Neeraj Sharma,1.69,9.471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m6UxfLHv0nWKNqMZP2uNiGzXgKh2,cough-shallow_v2,20200820,y,y,clean_audio,cough-shallow,Prashant K V,0.771,1.4,1.719,2.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m6UxfLHv0nWKNqMZP2uNiGzXgKh2,cough-heavy_v2,20200820,y,y,clean_audio,cough-heavy,Prashant K V,1.041,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m6UxfLHv0nWKNqMZP2uNiGzXgKh2,breathing-deep_v2,20200820,y,y,clean_audio,breathing-deep,Prashant K V,0.592,1.954,2.23,3.393,,4.294,5.141,6.152,6.792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m6UxfLHv0nWKNqMZP2uNiGzXgKh2,breathing-shallow_v2,20200820,y,y,clean_audio,breathing-shallow,Prashant K V,0.615,1.328,1.405,1.912,,2.009,2.934,2.973,3.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m6UxfLHv0nWKNqMZP2uNiGzXgKh2,counting-normal_v2,20200820,y,y,clean_audio,counting-normal,Prashant K V,0.863,12.945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m6UxfLHv0nWKNqMZP2uNiGzXgKh2,counting-fast_v2,20200820,y,y,clean_audio,counting-fast,Prashant K V,0.813,4.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m6UxfLHv0nWKNqMZP2uNiGzXgKh2,vowel-a_v2,20200820,y,y,noisy_audio,vowel-a,Prashant K V,0.885,6.404,,,Some other person's voice in the beginning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m6UxfLHv0nWKNqMZP2uNiGzXgKh2,vowel-o_v2,20200820,y,y,clean_audio,vowel-o,Prashant K V,0.795,7.132,,,Volume dips after a few seconds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m6UxfLHv0nWKNqMZP2uNiGzXgKh2,vowel-e_v2,20200820,y,y,clean_audio,vowel-e,Prashant K V,0.681,7.267,8.846,9.889,Volume dips towards the end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m9MMgToUSXV8Z3BhCJF2PGOZCMS2,counting-normal_v2,20200525,y,y,clean_audio,counting-normal,Prashant K V,0.927,10.885,11.297,13.651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m9MMgToUSXV8Z3BhCJF2PGOZCMS2,vowel-o_v2,20200525,y,y,clean_audio,vowel-o,Prashant K V,1.661,10.957,,,Volume dip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m9MMgToUSXV8Z3BhCJF2PGOZCMS2,vowel-e_v2,20200525,y,y,clean_audio,vowel-e,Prashant K V,1.589,8.102,,,Volume dip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m9MMgToUSXV8Z3BhCJF2PGOZCMS2,breathing-shallow_v2,20200525,y,y,clean_audio,breathing-shallow,Prashant K V,0.823,2.358,2.414,3.656,,3.759,4.907,4.978,6.125,6.244,7.526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m9MMgToUSXV8Z3BhCJF2PGOZCMS2,vowel-a_v2,20200525,y,y,clean_audio,vowel-a,Prashant K V,1.947,10.028,10.333,12.625,Volume dip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m9MMgToUSXV8Z3BhCJF2PGOZCMS2,counting-fast_v2,20200525,y,y,clean_audio,counting-fast,Prashant K V,1.018,7.581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m9MMgToUSXV8Z3BhCJF2PGOZCMS2,cough-heavy_v2,20200525,y,y,clean_audio,cough-heavy,Prashant K V,1.621,3.169,4.284,5.987,,7.215,9.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m9MMgToUSXV8Z3BhCJF2PGOZCMS2,breathing-deep_v2,20200525,y,y,clean_audio,breathing-deep,Prashant K V,0.358,2.761,3.014,5.48,,5.711,8.535,8.852,11.591,11.929,14.12,14.352,16.439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m9MMgToUSXV8Z3BhCJF2PGOZCMS2,cough-shallow_v2,20200525,y,y,clean_audio,cough-shallow,Prashant K V,0.958,1.862,2.698,3.785,,4.404,5.396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mLARvz7XxoODpubk3Q53K562JVf2,cough-shallow_v2,20200707,y,y,clean_audio,cough-shallow,Prashant K V,1.857,2.757,3.526,4.613,,5.579,6.723,7.829,8.401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mLARvz7XxoODpubk3Q53K562JVf2,cough-heavy_v2,20200707,y,y,clean_audio,cough-heavy,Prashant K V,3.018,3.747,4.028,4.923,"Some external noise in the beginning, clean after that",5.392,5.798,7.244,8.379,9.097,9.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mLARvz7XxoODpubk3Q53K562JVf2,breathing-deep_v2,20200707,y,y,clean_audio,breathing-deep,Prashant K V,1.614,3.055,3.545,4.582,,5.043,6.34,7.06,8.328,9.366,10.547,11.296,12.478,13.429,15.936,16.945,18.328,18.818,19.913,20.345,21.469,21.872,22.967,23.544,25.042,25.993,26.944,,,,,,,,,,,,,,,,
mLARvz7XxoODpubk3Q53K562JVf2,breathing-shallow_v2,20200707,y,y,clean_audio,breathing-shallow,Prashant K V,3.103,4.425,4.525,5.502,,5.746,6.723,7.039,8.002,8.303,9.208,9.467,10.358,10.573,11.421,11.794,13.073,,,,,,,,,,,,,,,,,,,,,,,,,,
mLARvz7XxoODpubk3Q53K562JVf2,vowel-e_v2,20200707,y,y,clean_audio,vowel-e,Prashant K V,2.175,6.559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mLARvz7XxoODpubk3Q53K562JVf2,vowel-o_v2,20200707,y,y,noisy_audio,vowel-o,Prashant K V,3.321,7.309,,,External noise in the beginning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mLARvz7XxoODpubk3Q53K562JVf2,counting-normal_v2,20200707,y,y,clean_audio,counting-normal,Prashant K V,2.75,17.689,,,Noise in the beginning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mLARvz7XxoODpubk3Q53K562JVf2,counting-fast_v2,20200707,y,y,clean_audio,counting-fast,Prashant K V,2.477,5.693,6.001,7.014,Noise in the beginning,7.52,9.513,9.877,10.471,7.014,7.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mLARvz7XxoODpubk3Q53K562JVf2,vowel-a_v2,20200707,y,y,clean_audio,vowel-a,Prashant K V,1.994,5.998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mWomPz26WCRVi8sp1QneGAvTBL72,vowel-o_v2,20200814,y,y,clean_audio,vowel-o,Prashant K V,1.2,2.623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mWomPz26WCRVi8sp1QneGAvTBL72,vowel-e_v2,20200814,y,y,clean_audio,vowel-e,Prashant K V,1.382,2.845,,,Doesn't sustain the vowel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mWomPz26WCRVi8sp1QneGAvTBL72,counting-normal_v2,20200814,y,y,clean_audio,counting-normal,Prashant K V,1.559,8.227,8.908,10.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mWomPz26WCRVi8sp1QneGAvTBL72,cough-heavy_v2,20200814,y,y,clean_audio,cough-heavy,Prashant K V,0.671,1.311,1.932,2.554,,3.234,3.954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mWomPz26WCRVi8sp1QneGAvTBL72,breathing-deep_v2,20200814,y,y,noisy_audio,breathing-deep,Prashant K V,1.034,2.528,2.572,4.196,,4.987,5.969,6.481,7.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mWomPz26WCRVi8sp1QneGAvTBL72,cough-shallow_v2,20200814,y,y,clean_audio,cough-shallow,Prashant K V,1.835,2.82,3.724,4.771,,5.464,6.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mWomPz26WCRVi8sp1QneGAvTBL72,vowel-a_v2,20200814,y,y,clean_audio,vowel-a,Prashant K V,0.754,1.813,,,Doesn't sustain the vowel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mWomPz26WCRVi8sp1QneGAvTBL72,breathing-shallow_v2,20200814,n,n,bad_audio,breathing-shallow,Prashant K V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mWomPz26WCRVi8sp1QneGAvTBL72,counting-fast_v2,20200814,y,y,clean_audio,counting-fast,Prashant K V,0.62,4.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mvUyFeIK2CSh8vtYDviTKeSQuZ62,breathing-shallow_v2,20200814,y,y,clean_audio,breathing-deep,Prashant K V,1.805,4.276,4.868,7.161,,7.649,9.765,10.253,12.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mvUyFeIK2CSh8vtYDviTKeSQuZ62,vowel-e_v2,20200814,y,y,noisy_audio,vowel-e,Prashant K V,1.218,12.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mvUyFeIK2CSh8vtYDviTKeSQuZ62,vowel-o_v2,20200814,y,y,noisy_audio,vowel-o,Prashant K V,1.88,11.886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mvUyFeIK2CSh8vtYDviTKeSQuZ62,counting-normal_v2,20200814,y,y,clean_audio,counting-normal,Prashant K V,1.771,11.978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mvUyFeIK2CSh8vtYDviTKeSQuZ62,cough-heavy_v2,20200814,y,y,clean_audio,cough-heavy,Prashant K V,1.556,1.991,2.555,2.97,,3.806,4.213,4.743,5.144,5.545,5.939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mvUyFeIK2CSh8vtYDviTKeSQuZ62,cough-shallow_v2,20200814,y,y,clean_audio,cough-shallow,Prashant K V,1.233,2.128,2.748,3.675,,4.241,5.022,5.489,6.354,6.745,7.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mvUyFeIK2CSh8vtYDviTKeSQuZ62,vowel-a_v2,20200814,y,y,noisy_audio,vowel-a,Prashant K V,0.529,4.219,5.73,14.838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mvUyFeIK2CSh8vtYDviTKeSQuZ62,breathing-deep_v2,20200814,y,y,clean_audio,breathing-shallow,Prashant K V,1.65,2.41,2.62,3.331,,3.493,4.18,4.342,5.021,5.151,5.822,5.951,6.606,6.914,7.617,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mvUyFeIK2CSh8vtYDviTKeSQuZ62,counting-fast_v2,20200814,y,y,noisy_audio,counting-fast,Prashant K V,0.689,7.772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
myAv7VQZySPhI599FSTraHN0vtH3,cough-heavy_v2,20200919,y,y,clean_audio,cough-heavy,Rohit Kumar,1.277,2.023,7.617,8.756,,11.273,12.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
myAv7VQZySPhI599FSTraHN0vtH3,vowel-e_v2,20200919,y,y,clean_audio,vowel-e,Rohit Kumar,1.121,4.412,4.362,10.668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
myAv7VQZySPhI599FSTraHN0vtH3,vowel-a_v2,20200919,y,n,clean_audio,vowel-a,Rohit Kumar,0.67,9.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
myAv7VQZySPhI599FSTraHN0vtH3,cough-shallow_v2,20200919,y,y,clean_audio,cough-shallow,Rohit Kumar,0.992,1.915,3.39,4.246,,6.777,7.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
myAv7VQZySPhI599FSTraHN0vtH3,counting-fast_v2,20200919,y,y,clean_audio,counting-fast,Rohit Kumar,0.997,5.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
myAv7VQZySPhI599FSTraHN0vtH3,counting-normal_v2,20200919,y,y,clean_audio,counting-normal,Rohit Kumar,0.782,2.842,3.319,4.249,,4.638,4.977,5.404,6.56,6.937,7.313,7.703,8.243,8.557,9.788,10.001,10.504,10.868,12.677,13.116,15.817,,,,,,,,,,,,,,,,,,,,,,
myAv7VQZySPhI599FSTraHN0vtH3,vowel-o_v2,20200919,y,y,clean_audio,vowel-o,Rohit Kumar,1.121,10.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
myAv7VQZySPhI599FSTraHN0vtH3,breathing-shallow_v2,20200919,y,y,clean_audio,breathing-shallow,Rohit Kumar,1.329,2.048,2.345,2.786,,2.902,3.407,3.66,4.113,4.249,4.67,4.896,5.388,5.505,6.612,6.793,7.758,7.92,8.496,,,,,,,,,,,,,,,,,,,,,,,,
myAv7VQZySPhI599FSTraHN0vtH3,breathing-deep_v2,20200919,y,y,clean_audio,breathing-deep,Rohit Kumar,0.985,1.733,2.182,3.133,,3.731,4.607,4.906,5.622,6.209,7.011,7.491,8.399,8.912,9.639,10.226,11.038,11.519,12.299,12.608,13.41,,,,,,,,,,,,,,,,,,,,,,
n8WR98Nf2WMncTf0mEVL8lPCnp12,vowel-e_v2,20200814,y,y,clean_audio,vowel-e,Prashant K V,0.883,6.565,,,Volume dip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
n8WR98Nf2WMncTf0mEVL8lPCnp12,counting-fast_v2,20200814,y,y,clean_audio,counting-fast,Prashant K V,1.193,7.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
n8WR98Nf2WMncTf0mEVL8lPCnp12,vowel-o_v2,20200814,y,y,noisy_audio,vowel-o,Prashant K V,1.4,6.531,8.403,8.886,Volume dip and distorted audio,10.083,10.58,11.369,11.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
n8WR98Nf2WMncTf0mEVL8lPCnp12,counting-normal_v2,20200814,y,y,noisy_audio,counting-normal,Prashant K V,0.997,14.704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
n8WR98Nf2WMncTf0mEVL8lPCnp12,cough-shallow_v2,20200814,y,y,clean_audio,cough-shallow,Prashant K V,1.049,1.386,1.649,2.001,,2.311,2.694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
n8WR98Nf2WMncTf0mEVL8lPCnp12,breathing-deep_v2,20200814,y,y,clean_audio,breathing-deep,Prashant K V,1.141,2.505,3.176,4.563,,5.055,6.665,7.112,8.007,9.17,10.109,11.541,12.994,13.509,14.963,15.701,17.244,17.445,18.675,19.525,20.845,,,,,,,,,,,,,,,,,,,,,,
n8WR98Nf2WMncTf0mEVL8lPCnp12,vowel-a_v2,20200814,y,n,noisy_audio,vowel-a,Prashant K V,0.748,7.04,,,Volume dip and distorted audio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
n8WR98Nf2WMncTf0mEVL8lPCnp12,breathing-shallow_v2,20200814,y,y,clean_audio,breathing-shallow,Prashant K V,0.611,2.582,2.893,4.91,,6.225,7.147,8.311,9.129,10.374,11.112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
n8WR98Nf2WMncTf0mEVL8lPCnp12,cough-heavy_v2,20200814,y,y,clean_audio,cough-heavy,Prashant K V,1.213,1.879,2.035,2.807,,3.058,3.657,4.333,4.719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nC130uADRFZF5vae8qZt2qmpbpi1,cough-shallow_v2,20200919,y,y,clean_audio,cough-shallow,Prashant K V,0.709,0.968,1.716,1.873,,2.579,2.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nC130uADRFZF5vae8qZt2qmpbpi1,cough-heavy_v2,20200919,y,y,clean_audio,cough-heavy,Prashant K V,1.359,1.798,2.327,2.654,,3.54,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nC130uADRFZF5vae8qZt2qmpbpi1,counting-fast_v2,20200919,y,y,clean_audio,counting-fast,Prashant K V,0.966,7.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nC130uADRFZF5vae8qZt2qmpbpi1,counting-normal_v2,20200919,n,y,bad_audio,counting-normal,Prashant K V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nC130uADRFZF5vae8qZt2qmpbpi1,vowel-a_v2,20200919,y,y,clean_audio,vowel-a,Prashant K V,0.22,2.065,,,Volume dips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nC130uADRFZF5vae8qZt2qmpbpi1,vowel-e_v2,20200919,y,y,clean_audio,vowel-e,Prashant K V,0.671,5.566,,,Volume low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nC130uADRFZF5vae8qZt2qmpbpi1,vowel-o_v2,20200919,n,n,bad_audio,vowel-o,Prashant K V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nC130uADRFZF5vae8qZt2qmpbpi1,breathing-shallow_v2,20200919,n,n,bad_audio,breathing-shallow,Prashant K V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nC130uADRFZF5vae8qZt2qmpbpi1,breathing-deep_v2,20200919,n,n,bad_audio,breathing-deep,Prashant K V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nCejocB61DU95Gz2gEcPeH0N2pm1,counting-normal_v2,20200824,y,y,clean_audio,counting-normal,ANANYA M,0.66,12.817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nCejocB61DU95Gz2gEcPeH0N2pm1,counting-fast_v2,20200824,y,y,clean_audio,counting-fast,ANANYA M,0.825,6.809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nCejocB61DU95Gz2gEcPeH0N2pm1,breathing-deep_v2,20200824,y,y,clean_audio,breathing-deep,ANANYA M,0.709,2.966,3.495,5.905,,6.518,8.859,9.583,12.132,12.606,14.695,15.281,17.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nCejocB61DU95Gz2gEcPeH0N2pm1,cough-heavy_v2,20200824,y,y,clean_audio,cough-heavy,ANANYA M,1.241,1.984,3.261,4.127,,5.843,6.756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nCejocB61DU95Gz2gEcPeH0N2pm1,cough-shallow_v2,20200824,y,y,clean_audio,cough-shallow,ANANYA M,1.238,2.013,2.557,3.418,,3.892,4.721,5.27,6.126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nCejocB61DU95Gz2gEcPeH0N2pm1,breathing-shallow_v2,20200824,y,y,clean_audio,breathing-shallow,ANANYA M,1.185,2.511,2.558,3.79,,3.93,5.116,5.223,6.382,6.582,7.728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nCejocB61DU95Gz2gEcPeH0N2pm1,vowel-o_v2,20200824,y,y,clean_audio,vowel-o,ANANYA M,1.098,3.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nCejocB61DU95Gz2gEcPeH0N2pm1,vowel-a_v2,20200824,y,y,clean_audio,vowel-a,ANANYA M,1.127,4.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nCejocB61DU95Gz2gEcPeH0N2pm1,vowel-e_v2,20200824,y,y,clean_audio,vowel-e,ANANYA M,0.975,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nFYEOudV6AXO7kSQU7mjyezJXUw2,counting-normal_v2,20200803,y,y,clean_audio,counting-normal,ANANYA M,0.854,18.957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nFYEOudV6AXO7kSQU7mjyezJXUw2,vowel-o_v2,20200803,y,y,clean_audio,vowel-o,ANANYA M,1.17,1.809,,,Said 'cool' instead of just 'oo'. Marked only the 'oo' part.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nFYEOudV6AXO7kSQU7mjyezJXUw2,breathing-shallow_v2,20200803,y,y,noisy_audio,breathing-shallow,ANANYA M,1.352,2.971,9.113,10.017,very noisy background,7.812,8.932,6.468,7.493,4.616,6.081,3.169,4.427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nFYEOudV6AXO7kSQU7mjyezJXUw2,cough-heavy_v2,20200803,y,y,clean_audio,cough-heavy,ANANYA M,1.143,1.554,1.74,2.145,,2.364,2.783,2.982,3.332,3.518,3.895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nFYEOudV6AXO7kSQU7mjyezJXUw2,cough-shallow_v2,20200803,y,y,clean_audio,cough-shallow,ANANYA M,1.274,1.54,1.802,2.077,,2.348,2.678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nFYEOudV6AXO7kSQU7mjyezJXUw2,vowel-a_v2,20200803,y,y,clean_audio,vowel-a,ANANYA M,1.256,2.008,,,He said 'made' instead of /ae/. I have marked the /ae/ part.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nFYEOudV6AXO7kSQU7mjyezJXUw2,vowel-e_v2,20200803,y,y,clean_audio,vowel-e,ANANYA M,0.968,1.565,,,Said the complete word 'beet' instead of '/ee/'. MArked only the /ee/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nFYEOudV6AXO7kSQU7mjyezJXUw2,breathing-deep_v2,20200803,y,y,clean_audio,breathing-deep,ANANYA M,0.683,1.783,1.948,3.004,,3.118,4.08,4.25,5.256,5.32,6.319,6.471,7.458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nFYEOudV6AXO7kSQU7mjyezJXUw2,counting-fast_v2,20200803,y,y,clean_audio,counting-fast,ANANYA M,1.066,5.541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nlKBKSlza3VwbasF1voiECoUs6d2,vowel-o_v2,20200707,y,y,clean_audio,vowel-o,ANANYA M,1.111,12.551,,,volume dip inbetween,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nlKBKSlza3VwbasF1voiECoUs6d2,breathing-shallow_v2,20200707,y,y,clean_audio,breathing-shallow,ANANYA M,0.793,1.738,1.829,2.755,,2.84,3.839,3.918,4.845,4.936,5.875,5.977,6.844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nlKBKSlza3VwbasF1voiECoUs6d2,breathing-deep_v2,20200707,y,y,clean_audio,breathing-deep,ANANYA M,1.258,3.54,3.834,6.606,phone held too close to the subject,7.222,9.531,10.427,12.793,13.731,16.404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nlKBKSlza3VwbasF1voiECoUs6d2,cough-heavy_v2,20200707,y,y,clean_audio,cough-heavy,ANANYA M,1.421,1.905,2.572,3.02,,3.763,4.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nlKBKSlza3VwbasF1voiECoUs6d2,cough-shallow_v2,20200707,y,y,clean_audio,cough-shallow,ANANYA M,1.704,2.154,3.101,3.557,,4.838,5.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nlKBKSlza3VwbasF1voiECoUs6d2,vowel-a_v2,20200707,y,y,clean_audio,vowel-a,ANANYA M,0.928,9.531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nlKBKSlza3VwbasF1voiECoUs6d2,vowel-e_v2,20200707,y,y,clean_audio,vowel-e,ANANYA M,0.967,7.116,,,volume dip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nlKBKSlza3VwbasF1voiECoUs6d2,counting-normal_v2,20200707,y,y,clean_audio,counting-normal,ANANYA M,0.887,13.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nlKBKSlza3VwbasF1voiECoUs6d2,counting-fast_v2,20200707,y,y,clean_audio,counting-fast,ANANYA M,0.759,6.619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oNVwfrIb63g5zB4jsaduCjuufPo1,cough-heavy_v2,20200901,y,y,clean_audio,cough-heavy,ANANYA M,2.099,2.422,2.484,2.777,,2.819,3.094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oNVwfrIb63g5zB4jsaduCjuufPo1,breathing-deep_v2,20200901,y,y,clean_audio,breathing-deep,ANANYA M,0.523,3.799,4.628,7.161,,10.158,12.496,13.166,14.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oNVwfrIb63g5zB4jsaduCjuufPo1,breathing-shallow_v2,20200901,y,y,noisy_audio,breathing-shallow,ANANYA M,0.605,2.009,2.04,3.82,,3.958,5.561,5.792,7.648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oNVwfrIb63g5zB4jsaduCjuufPo1,vowel-o_v2,20200901,y,y,noisy_audio,vowel-o,ANANYA M,0.836,2.968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oNVwfrIb63g5zB4jsaduCjuufPo1,counting-normal_v2,20200901,y,y,noisy_audio,counting-normal,ANANYA M,0.864,5.922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
