id,recording,vol,cont,quality,stage,clean,comments
6xGgPexIjOVVNpVmRxzIarZHaqo1,vowel-a,y,n,noisy_audio,vowel-a,,
6xGgPexIjOVVNpVmRxzIarZHaqo1,cough-heavy,y,y,clean_audio,cough-heavy,,
6xGgPexIjOVVNpVmRxzIarZHaqo1,counting-fast,y,y,clean_audio,counting-fast,,
1YKLwejE06Poo1Whg1sYL3EC8sz2,vowel-o,y,n,clean_audio,vowel-o,,
1YKLwejE06Poo1Whg1sYL3EC8sz2,vowel-e,y,n,noisy_audio,vowel-e,,
1YKLwejE06Poo1Whg1sYL3EC8sz2,cough-shallow,y,y,noisy_audio,cough-shallow,,
1YKLwejE06Poo1Whg1sYL3EC8sz2,breathing-deep,y,y,bad_audio,breathing-deep,,
1YKLwejE06Poo1Whg1sYL3EC8sz2,counting-normal,y,y,noisy_audio,counting-normal,,
1YKLwejE06Poo1Whg1sYL3EC8sz2,breathing-shallow,y,y,noisy_audio,breathing-shallow,,
1YKLwejE06Poo1Whg1sYL3EC8sz2,vowel-a,y,n,noisy_audio,vowel-a,,
1YKLwejE06Poo1Whg1sYL3EC8sz2,cough-heavy,n,n,bad_audio,cough-heavy,,
1YKLwejE06Poo1Whg1sYL3EC8sz2,counting-fast,y,y,clean_audio,counting-fast,,
oeUYi9pKtHWMWaOPoKCjBjfOSHJ3,vowel-o,y,y,clean_audio,vowel-o,,
oeUYi9pKtHWMWaOPoKCjBjfOSHJ3,vowel-e,y,y,clean_audio,vowel-e,,
oeUYi9pKtHWMWaOPoKCjBjfOSHJ3,cough-shallow,y,y,clean_audio,cough-shallow,,
oeUYi9pKtHWMWaOPoKCjBjfOSHJ3,breathing-deep,y,y,clean_audio,breathing-deep,,
oeUYi9pKtHWMWaOPoKCjBjfOSHJ3,counting-normal,y,y,clean_audio,counting-normal,,
oeUYi9pKtHWMWaOPoKCjBjfOSHJ3,breathing-shallow,y,y,clean_audio,breathing-shallow,,
oeUYi9pKtHWMWaOPoKCjBjfOSHJ3,vowel-a,y,y,clean_audio,vowel-a,,
oeUYi9pKtHWMWaOPoKCjBjfOSHJ3,cough-heavy,y,y,clean_audio,cough-heavy,,
oeUYi9pKtHWMWaOPoKCjBjfOSHJ3,counting-fast,y,y,clean_audio,counting-fast,,
uUqS0VsfJrTv9zCPWwLqRmF8Uoq1,vowel-o,y,y,clean_audio,vowel-o,,
uUqS0VsfJrTv9zCPWwLqRmF8Uoq1,vowel-e,y,y,clean_audio,vowel-e,,
uUqS0VsfJrTv9zCPWwLqRmF8Uoq1,cough-shallow,y,y,clean_audio,cough-shallow,,
uUqS0VsfJrTv9zCPWwLqRmF8Uoq1,breathing-deep,y,y,clean_audio,breathing-deep,,
uUqS0VsfJrTv9zCPWwLqRmF8Uoq1,counting-normal,y,y,noisy_audio,counting-normal,,
uUqS0VsfJrTv9zCPWwLqRmF8Uoq1,breathing-shallow,y,y,clean_audio,breathing-shallow,,
uUqS0VsfJrTv9zCPWwLqRmF8Uoq1,vowel-a,y,y,clean_audio,vowel-a,,
uUqS0VsfJrTv9zCPWwLqRmF8Uoq1,cough-heavy,y,y,clean_audio,cough-heavy,,
uUqS0VsfJrTv9zCPWwLqRmF8Uoq1,counting-fast,y,y,clean_audio,counting-fast,,
9dNkv55RCuQGvkd7ueflfG6VT2W2,vowel-o,y,y,clean_audio,vowel-o,,
9dNkv55RCuQGvkd7ueflfG6VT2W2,vowel-e,y,y,clean_audio,vowel-e,,
9dNkv55RCuQGvkd7ueflfG6VT2W2,cough-shallow,y,y,clean_audio,cough-shallow,,
9dNkv55RCuQGvkd7ueflfG6VT2W2,breathing-deep,y,y,clean_audio,breathing-deep,,
9dNkv55RCuQGvkd7ueflfG6VT2W2,counting-normal,y,y,clean_audio,counting-normal,,
9dNkv55RCuQGvkd7ueflfG6VT2W2,breathing-shallow,y,y,clean_audio,breathing-shallow,,
9dNkv55RCuQGvkd7ueflfG6VT2W2,vowel-a,y,y,clean_audio,vowel-a,,
9dNkv55RCuQGvkd7ueflfG6VT2W2,cough-heavy,y,y,clean_audio,cough-heavy,,
9dNkv55RCuQGvkd7ueflfG6VT2W2,counting-fast,y,y,clean_audio,counting-fast,,
pCvmqsHirKcCQyWTKFUJF14jbTH3,vowel-o,y,y,clean_audio,vowel-o,,
pCvmqsHirKcCQyWTKFUJF14jbTH3,vowel-e,y,y,clean_audio,vowel-e,,
pCvmqsHirKcCQyWTKFUJF14jbTH3,cough-shallow,y,y,clean_audio,cough-shallow,,
pCvmqsHirKcCQyWTKFUJF14jbTH3,breathing-deep,y,y,clean_audio,breathing-deep,,
pCvmqsHirKcCQyWTKFUJF14jbTH3,counting-normal,y,y,clean_audio,counting-normal,,
pCvmqsHirKcCQyWTKFUJF14jbTH3,breathing-shallow,y,y,clean_audio,breathing-shallow,,Recording device too close.
pCvmqsHirKcCQyWTKFUJF14jbTH3,vowel-a,y,y,clean_audio,vowel-a,,
pCvmqsHirKcCQyWTKFUJF14jbTH3,cough-heavy,y,y,clean_audio,cough-heavy,,
pCvmqsHirKcCQyWTKFUJF14jbTH3,counting-fast,y,y,clean_audio,counting-fast,,
cfkQZPXKiwUdOgACOzPoZ7alrOh1,vowel-o,n,n,clean_audio,vowel-o,,
cfkQZPXKiwUdOgACOzPoZ7alrOh1,vowel-e,n,n,noisy_audio,vowel-e,,
cfkQZPXKiwUdOgACOzPoZ7alrOh1,cough-shallow,y,y,clean_audio,cough-shallow,,
cfkQZPXKiwUdOgACOzPoZ7alrOh1,breathing-deep,y,y,clean_audio,breathing-deep,,
cfkQZPXKiwUdOgACOzPoZ7alrOh1,counting-normal,y,y,clean_audio,counting-normal,,
cfkQZPXKiwUdOgACOzPoZ7alrOh1,breathing-shallow,y,y,clean_audio,breathing-shallow,,
cfkQZPXKiwUdOgACOzPoZ7alrOh1,vowel-a,n,n,clean_audio,vowel-a,,
cfkQZPXKiwUdOgACOzPoZ7alrOh1,cough-heavy,y,y,clean_audio,cough-heavy,,
cfkQZPXKiwUdOgACOzPoZ7alrOh1,counting-fast,y,y,clean_audio,counting-fast,,
sSRc22AD2BNCZwcHILpCD0pbp5l2,vowel-o,y,y,clean_audio,vowel-o,,
sSRc22AD2BNCZwcHILpCD0pbp5l2,vowel-e,y,y,clean_audio,vowel-e,,
sSRc22AD2BNCZwcHILpCD0pbp5l2,cough-shallow,y,y,clean_audio,cough-shallow,,
sSRc22AD2BNCZwcHILpCD0pbp5l2,breathing-deep,y,y,clean_audio,breathing-deep,,
sSRc22AD2BNCZwcHILpCD0pbp5l2,counting-normal,y,y,clean_audio,counting-normal,,
sSRc22AD2BNCZwcHILpCD0pbp5l2,breathing-shallow,y,y,clean_audio,breathing-shallow,,
sSRc22AD2BNCZwcHILpCD0pbp5l2,vowel-a,y,y,clean_audio,vowel-a,,
sSRc22AD2BNCZwcHILpCD0pbp5l2,cough-heavy,y,y,clean_audio,cough-heavy,,
sSRc22AD2BNCZwcHILpCD0pbp5l2,counting-fast,y,y,clean_audio,counting-fast,,
lJlHlD5QIlOavw5qLRHbyR18T0H2,vowel-o,n,n,clean_audio,vowel-o,,
lJlHlD5QIlOavw5qLRHbyR18T0H2,vowel-e,n,n,clean_audio,vowel-e,,
lJlHlD5QIlOavw5qLRHbyR18T0H2,cough-shallow,y,y,clean_audio,cough-shallow,,
lJlHlD5QIlOavw5qLRHbyR18T0H2,breathing-deep,y,y,clean_audio,breathing-deep,,
lJlHlD5QIlOavw5qLRHbyR18T0H2,counting-normal,n,y,clean_audio,counting-normal,,
lJlHlD5QIlOavw5qLRHbyR18T0H2,breathing-shallow,n,y,clean_audio,breathing-shallow,,
lJlHlD5QIlOavw5qLRHbyR18T0H2,vowel-a,n,n,clean_audio,vowel-a,,
lJlHlD5QIlOavw5qLRHbyR18T0H2,cough-heavy,y,y,clean_audio,cough-heavy,,
lJlHlD5QIlOavw5qLRHbyR18T0H2,counting-fast,y,y,clean_audio,counting-fast,,
tKPYt15PqwZH8RcZnoRnkk4Q8UZ2,vowel-o,y,y,clean_audio,vowel-o,,
tKPYt15PqwZH8RcZnoRnkk4Q8UZ2,vowel-e,y,y,clean_audio,vowel-e,,
tKPYt15PqwZH8RcZnoRnkk4Q8UZ2,cough-shallow,y,y,noisy_audio,cough-shallow,,
tKPYt15PqwZH8RcZnoRnkk4Q8UZ2,breathing-deep,y,y,bad_audio,breathing-deep,,
tKPYt15PqwZH8RcZnoRnkk4Q8UZ2,counting-normal,y,y,clean_audio,counting-normal,,
tKPYt15PqwZH8RcZnoRnkk4Q8UZ2,breathing-shallow,y,y,bad_audio,breathing-shallow,,
tKPYt15PqwZH8RcZnoRnkk4Q8UZ2,vowel-a,y,n,clean_audio,vowel-a,,
tKPYt15PqwZH8RcZnoRnkk4Q8UZ2,cough-heavy,y,y,noisy_audio,cough-heavy,,
tKPYt15PqwZH8RcZnoRnkk4Q8UZ2,counting-fast,y,y,clean_audio,counting-fast,,
lMsEJjeKrHaNhvVOMzsUoCcTguY2,vowel-o,y,y,clean_audio,vowel-o,,
lMsEJjeKrHaNhvVOMzsUoCcTguY2,vowel-e,y,y,clean_audio,vowel-e,,
lMsEJjeKrHaNhvVOMzsUoCcTguY2,cough-shallow,y,y,clean_audio,cough-shallow,,
lMsEJjeKrHaNhvVOMzsUoCcTguY2,breathing-deep,y,y,clean_audio,breathing-deep,,
lMsEJjeKrHaNhvVOMzsUoCcTguY2,counting-normal,y,y,clean_audio,counting-normal,,
lMsEJjeKrHaNhvVOMzsUoCcTguY2,breathing-shallow,y,y,clean_audio,breathing-shallow,,
lMsEJjeKrHaNhvVOMzsUoCcTguY2,vowel-a,y,y,clean_audio,vowel-a,,
lMsEJjeKrHaNhvVOMzsUoCcTguY2,cough-heavy,y,y,clean_audio,cough-heavy,,
lMsEJjeKrHaNhvVOMzsUoCcTguY2,counting-fast,y,y,clean_audio,counting-fast,,
KzArWjCjApUOIz69TPVaZxSKQ6W2,vowel-o,y,y,clean_audio,vowel-o,,
KzArWjCjApUOIz69TPVaZxSKQ6W2,vowel-e,y,y,clean_audio,vowel-e,,
KzArWjCjApUOIz69TPVaZxSKQ6W2,cough-shallow,y,y,clean_audio,cough-shallow,,
KzArWjCjApUOIz69TPVaZxSKQ6W2,breathing-deep,y,y,clean_audio,breathing-deep,,
KzArWjCjApUOIz69TPVaZxSKQ6W2,counting-normal,y,y,clean_audio,counting-normal,,
KzArWjCjApUOIz69TPVaZxSKQ6W2,breathing-shallow,y,y,clean_audio,breathing-shallow,,
KzArWjCjApUOIz69TPVaZxSKQ6W2,vowel-a,y,y,clean_audio,vowel-a,,
KzArWjCjApUOIz69TPVaZxSKQ6W2,cough-heavy,y,y,clean_audio,cough-heavy,,
KzArWjCjApUOIz69TPVaZxSKQ6W2,counting-fast,y,y,clean_audio,counting-fast,,
0eQAE4NgLUWYqAaMuWoO4XgIgvF2,vowel-o,y,y,bad_audio,vowel-o,,
0eQAE4NgLUWYqAaMuWoO4XgIgvF2,vowel-e,y,y,clean_audio,vowel-e,,
0eQAE4NgLUWYqAaMuWoO4XgIgvF2,cough-shallow,y,y,clean_audio,cough-shallow,,
0eQAE4NgLUWYqAaMuWoO4XgIgvF2,breathing-deep,y,y,clean_audio,breathing-deep,,
0eQAE4NgLUWYqAaMuWoO4XgIgvF2,counting-normal,y,y,clean_audio,counting-normal,,
0eQAE4NgLUWYqAaMuWoO4XgIgvF2,breathing-shallow,y,y,clean_audio,breathing-shallow,,
0eQAE4NgLUWYqAaMuWoO4XgIgvF2,vowel-a,y,y,clean_audio,vowel-a,,
0eQAE4NgLUWYqAaMuWoO4XgIgvF2,cough-heavy,y,y,clean_audio,cough-heavy,,
0eQAE4NgLUWYqAaMuWoO4XgIgvF2,counting-fast,y,y,clean_audio,counting-fast,,
4pSWWWdAaUd7s2dh6eXaaXeSLIO2,vowel-o,y,y,clean_audio,vowel-o,,
4pSWWWdAaUd7s2dh6eXaaXeSLIO2,vowel-e,y,y,clean_audio,vowel-e,,
4pSWWWdAaUd7s2dh6eXaaXeSLIO2,cough-shallow,y,y,clean_audio,cough-shallow,,
4pSWWWdAaUd7s2dh6eXaaXeSLIO2,breathing-deep,y,y,noisy_audio,breathing-deep,,
4pSWWWdAaUd7s2dh6eXaaXeSLIO2,counting-normal,y,y,clean_audio,counting-normal,,
4pSWWWdAaUd7s2dh6eXaaXeSLIO2,breathing-shallow,n,y,clean_audio,breathing-shallow,,
4pSWWWdAaUd7s2dh6eXaaXeSLIO2,vowel-a,y,y,clean_audio,vowel-a,,
4pSWWWdAaUd7s2dh6eXaaXeSLIO2,cough-heavy,y,y,clean_audio,cough-heavy,,
4pSWWWdAaUd7s2dh6eXaaXeSLIO2,counting-fast,y,y,clean_audio,counting-fast,,
eqI4Ht18bCU6HbJVycb8GgXRmbU2,vowel-o,y,y,noisy_audio,vowel-o,,
eqI4Ht18bCU6HbJVycb8GgXRmbU2,vowel-e,y,y,noisy_audio,vowel-e,,
eqI4Ht18bCU6HbJVycb8GgXRmbU2,cough-shallow,y,y,noisy_audio,cough-shallow,,
eqI4Ht18bCU6HbJVycb8GgXRmbU2,breathing-deep,y,y,noisy_audio,breathing-deep,,
eqI4Ht18bCU6HbJVycb8GgXRmbU2,counting-normal,y,y,noisy_audio,counting-normal,,Pounding
eqI4Ht18bCU6HbJVycb8GgXRmbU2,breathing-shallow,y,y,noisy_audio,breathing-shallow,,
eqI4Ht18bCU6HbJVycb8GgXRmbU2,vowel-a,y,y,noisy_audio,vowel-a,,
eqI4Ht18bCU6HbJVycb8GgXRmbU2,cough-heavy,y,y,noisy_audio,cough-heavy,,
eqI4Ht18bCU6HbJVycb8GgXRmbU2,counting-fast,y,y,noisy_audio,counting-fast,,
j0KRTzpx8hepjyKHU3GuZ4JgmBW2,vowel-o,n,n,noisy_audio,vowel-o,,
j0KRTzpx8hepjyKHU3GuZ4JgmBW2,vowel-e,n,y,noisy_audio,vowel-e,,
j0KRTzpx8hepjyKHU3GuZ4JgmBW2,cough-shallow,y,y,noisy_audio,cough-shallow,,
j0KRTzpx8hepjyKHU3GuZ4JgmBW2,breathing-deep,n,n,bad_audio,breathing-deep,,Sound is not audible 
j0KRTzpx8hepjyKHU3GuZ4JgmBW2,counting-normal,y,y,clean_audio,counting-normal,,
j0KRTzpx8hepjyKHU3GuZ4JgmBW2,breathing-shallow,n,n,bad_audio,breathing-shallow,,Nothing recorded
j0KRTzpx8hepjyKHU3GuZ4JgmBW2,vowel-a,n,n,noisy_audio,vowel-a,,
j0KRTzpx8hepjyKHU3GuZ4JgmBW2,cough-heavy,y,y,clean_audio,cough-heavy,,
j0KRTzpx8hepjyKHU3GuZ4JgmBW2,counting-fast,y,y,clean_audio,counting-fast,,
okpi2sQ8U8Vmf21zXNO6kCgks5y2,vowel-o,y,y,noisy_audio,vowel-o,,
okpi2sQ8U8Vmf21zXNO6kCgks5y2,vowel-e,y,y,clean_audio,vowel-e,,
okpi2sQ8U8Vmf21zXNO6kCgks5y2,cough-shallow,y,y,clean_audio,cough-shallow,,
okpi2sQ8U8Vmf21zXNO6kCgks5y2,breathing-deep,y,y,clean_audio,breathing-deep,,
okpi2sQ8U8Vmf21zXNO6kCgks5y2,counting-normal,y,n,bad_audio,counting-normal,,
okpi2sQ8U8Vmf21zXNO6kCgks5y2,breathing-shallow,y,y,clean_audio,breathing-shallow,,
okpi2sQ8U8Vmf21zXNO6kCgks5y2,vowel-a,y,y,clean_audio,vowel-a,,
okpi2sQ8U8Vmf21zXNO6kCgks5y2,cough-heavy,y,y,clean_audio,cough-heavy,,
okpi2sQ8U8Vmf21zXNO6kCgks5y2,counting-fast,y,y,noisy_audio,counting-fast,,
nHni2h50bzR6jh4FDPgY2NtVs7I2,vowel-o,n,y,noisy_audio,vowel-o,,
nHni2h50bzR6jh4FDPgY2NtVs7I2,vowel-e,y,y,noisy_audio,vowel-e,,
nHni2h50bzR6jh4FDPgY2NtVs7I2,cough-shallow,y,y,noisy_audio,cough-shallow,,
nHni2h50bzR6jh4FDPgY2NtVs7I2,breathing-deep,y,y,noisy_audio,breathing-deep,,
nHni2h50bzR6jh4FDPgY2NtVs7I2,counting-normal,y,y,noisy_audio,counting-normal,,
nHni2h50bzR6jh4FDPgY2NtVs7I2,breathing-shallow,y,y,noisy_audio,breathing-shallow,,
nHni2h50bzR6jh4FDPgY2NtVs7I2,vowel-a,y,y,noisy_audio,vowel-a,,
nHni2h50bzR6jh4FDPgY2NtVs7I2,cough-heavy,y,y,noisy_audio,cough-heavy,,
nHni2h50bzR6jh4FDPgY2NtVs7I2,counting-fast,y,y,clean_audio,counting-fast,,
3oM1GutSzARkQnaiMdIUMOSczz42,vowel-o,y,y,clean_audio,vowel-o,,
3oM1GutSzARkQnaiMdIUMOSczz42,vowel-e,y,y,clean_audio,vowel-e,,
3oM1GutSzARkQnaiMdIUMOSczz42,cough-shallow,y,y,clean_audio,cough-shallow,,
3oM1GutSzARkQnaiMdIUMOSczz42,breathing-deep,y,y,clean_audio,breathing-deep,,
3oM1GutSzARkQnaiMdIUMOSczz42,counting-normal,y,y,clean_audio,counting-normal,,
3oM1GutSzARkQnaiMdIUMOSczz42,breathing-shallow,y,y,clean_audio,breathing-shallow,,
3oM1GutSzARkQnaiMdIUMOSczz42,vowel-a,y,y,clean_audio,vowel-a,,
3oM1GutSzARkQnaiMdIUMOSczz42,cough-heavy,y,y,clean_audio,cough-heavy,,
3oM1GutSzARkQnaiMdIUMOSczz42,counting-fast,y,y,clean_audio,counting-fast,,
oTCyHYFIjtezHe2Tr9yZg8Lj5sv2,vowel-o,y,y,noisy_audio,vowel-o,,
oTCyHYFIjtezHe2Tr9yZg8Lj5sv2,vowel-e,y,y,clean_audio,vowel-e,,
oTCyHYFIjtezHe2Tr9yZg8Lj5sv2,cough-shallow,y,y,clean_audio,cough-shallow,,
oTCyHYFIjtezHe2Tr9yZg8Lj5sv2,breathing-deep,y,y,clean_audio,breathing-deep,,
oTCyHYFIjtezHe2Tr9yZg8Lj5sv2,counting-normal,y,y,noisy_audio,counting-normal,,
oTCyHYFIjtezHe2Tr9yZg8Lj5sv2,breathing-shallow,y,y,clean_audio,breathing-shallow,,
oTCyHYFIjtezHe2Tr9yZg8Lj5sv2,vowel-a,y,y,clean_audio,vowel-a,,
oTCyHYFIjtezHe2Tr9yZg8Lj5sv2,cough-heavy,y,y,clean_audio,cough-heavy,,
oTCyHYFIjtezHe2Tr9yZg8Lj5sv2,counting-fast,y,y,clean_audio,counting-fast,,
38CylWLQxybGkrRABrmg63KnAJd2,vowel-o,y,n,clean_audio,vowel-o,,
38CylWLQxybGkrRABrmg63KnAJd2,vowel-e,y,n,clean_audio,vowel-e,,
38CylWLQxybGkrRABrmg63KnAJd2,cough-shallow,y,y,clean_audio,cough-shallow,,
38CylWLQxybGkrRABrmg63KnAJd2,breathing-deep,y,y,clean_audio,breathing-deep,,
38CylWLQxybGkrRABrmg63KnAJd2,counting-normal,y,y,clean_audio,counting-normal,,
38CylWLQxybGkrRABrmg63KnAJd2,breathing-shallow,y,y,clean_audio,breathing-shallow,,
38CylWLQxybGkrRABrmg63KnAJd2,vowel-a,y,n,clean_audio,vowel-a,,
38CylWLQxybGkrRABrmg63KnAJd2,cough-heavy,y,y,clean_audio,cough-heavy,,
38CylWLQxybGkrRABrmg63KnAJd2,counting-fast,y,y,clean_audio,counting-fast,,
cAdvtOxMKHg9hO3IbimCRK9Vooi1,vowel-o,y,y,noisy_audio,vowel-o,,
cAdvtOxMKHg9hO3IbimCRK9Vooi1,vowel-e,y,y,clean_audio,vowel-e,,
cAdvtOxMKHg9hO3IbimCRK9Vooi1,cough-shallow,y,y,clean_audio,cough-shallow,,
cAdvtOxMKHg9hO3IbimCRK9Vooi1,breathing-deep,n,y,clean_audio,breathing-deep,,
cAdvtOxMKHg9hO3IbimCRK9Vooi1,counting-normal,y,y,noisy_audio,counting-normal,,
cAdvtOxMKHg9hO3IbimCRK9Vooi1,breathing-shallow,y,y,noisy_audio,breathing-shallow,,
cAdvtOxMKHg9hO3IbimCRK9Vooi1,vowel-a,y,y,clean_audio,vowel-a,,
cAdvtOxMKHg9hO3IbimCRK9Vooi1,cough-heavy,y,y,clean_audio,cough-heavy,,
cAdvtOxMKHg9hO3IbimCRK9Vooi1,counting-fast,y,y,noisy_audio,counting-fast,,
Eik9USYv51RYy1mxzPOGxPLhn4o1,vowel-o,y,y,noisy_audio,vowel-o,,Not sustained long enough
Eik9USYv51RYy1mxzPOGxPLhn4o1,vowel-e,y,y,noisy_audio,vowel-e,,
Eik9USYv51RYy1mxzPOGxPLhn4o1,cough-shallow,y,y,noisy_audio,cough-shallow,,
Eik9USYv51RYy1mxzPOGxPLhn4o1,breathing-deep,y,y,clean_audio,breathing-deep,,
Eik9USYv51RYy1mxzPOGxPLhn4o1,counting-normal,y,y,clean_audio,counting-normal,,
Eik9USYv51RYy1mxzPOGxPLhn4o1,breathing-shallow,y,y,clean_audio,breathing-shallow,,
Eik9USYv51RYy1mxzPOGxPLhn4o1,vowel-a,y,y,noisy_audio,vowel-a,,Not sustained long enough
Eik9USYv51RYy1mxzPOGxPLhn4o1,cough-heavy,y,y,clean_audio,cough-heavy,,
Eik9USYv51RYy1mxzPOGxPLhn4o1,counting-fast,y,y,clean_audio,counting-fast,,
OmMVi6kdnHbu8sKZsh6HsGHm4Cs1,vowel-o,y,y,clean_audio,vowel-o,,
OmMVi6kdnHbu8sKZsh6HsGHm4Cs1,vowel-e,y,y,clean_audio,vowel-e,,
OmMVi6kdnHbu8sKZsh6HsGHm4Cs1,cough-shallow,y,y,clean_audio,cough-shallow,,
OmMVi6kdnHbu8sKZsh6HsGHm4Cs1,breathing-deep,y,y,clean_audio,breathing-deep,,
OmMVi6kdnHbu8sKZsh6HsGHm4Cs1,counting-normal,y,y,clean_audio,counting-normal,,
OmMVi6kdnHbu8sKZsh6HsGHm4Cs1,breathing-shallow,y,y,clean_audio,breathing-shallow,,
OmMVi6kdnHbu8sKZsh6HsGHm4Cs1,vowel-a,y,y,clean_audio,vowel-a,,
OmMVi6kdnHbu8sKZsh6HsGHm4Cs1,cough-heavy,y,y,clean_audio,cough-heavy,,
OmMVi6kdnHbu8sKZsh6HsGHm4Cs1,counting-fast,y,y,clean_audio,counting-fast,,
MCyZwW6oHlddq3Cy7QRwPHw5gof1,vowel-o,y,y,clean_audio,vowel-o,,
MCyZwW6oHlddq3Cy7QRwPHw5gof1,vowel-e,y,y,clean_audio,vowel-e,,
MCyZwW6oHlddq3Cy7QRwPHw5gof1,cough-shallow,y,y,clean_audio,cough-shallow,,
MCyZwW6oHlddq3Cy7QRwPHw5gof1,breathing-deep,y,y,clean_audio,breathing-deep,,
MCyZwW6oHlddq3Cy7QRwPHw5gof1,counting-normal,y,y,clean_audio,counting-normal,,
MCyZwW6oHlddq3Cy7QRwPHw5gof1,breathing-shallow,y,y,clean_audio,breathing-shallow,,
MCyZwW6oHlddq3Cy7QRwPHw5gof1,vowel-a,y,y,clean_audio,vowel-a,,
MCyZwW6oHlddq3Cy7QRwPHw5gof1,cough-heavy,y,y,clean_audio,cough-heavy,,
MCyZwW6oHlddq3Cy7QRwPHw5gof1,counting-fast,y,y,clean_audio,counting-fast,,
f1tDfcVYVlOPYBAWP1ZDMdGER4m2,vowel-o,y,y,clean_audio,vowel-o,,Didnot drag “ o”
f1tDfcVYVlOPYBAWP1ZDMdGER4m2,vowel-e,y,y,clean_audio,vowel-e,,Didnot drag “ e”
f1tDfcVYVlOPYBAWP1ZDMdGER4m2,cough-shallow,y,y,clean_audio,cough-shallow,,
f1tDfcVYVlOPYBAWP1ZDMdGER4m2,breathing-deep,y,y,clean_audio,breathing-deep,,Exhaling from mouth 
f1tDfcVYVlOPYBAWP1ZDMdGER4m2,counting-normal,y,y,clean_audio,counting-normal,,
f1tDfcVYVlOPYBAWP1ZDMdGER4m2,breathing-shallow,y,y,clean_audio,breathing-shallow,,
f1tDfcVYVlOPYBAWP1ZDMdGER4m2,vowel-a,y,y,clean_audio,vowel-a,,Didnot drag “ a”
f1tDfcVYVlOPYBAWP1ZDMdGER4m2,cough-heavy,y,y,clean_audio,cough-heavy,,
f1tDfcVYVlOPYBAWP1ZDMdGER4m2,counting-fast,y,y,clean_audio,counting-fast,,
j6TNknVPY1Y5LO4PYT6RoykWbha2,vowel-o,y,y,clean_audio,vowel-o,,Volume reduces suddenly after a few seconds
j6TNknVPY1Y5LO4PYT6RoykWbha2,vowel-e,y,n,clean_audio,vowel-e,,Volume reduces suddenly after a few seconds
j6TNknVPY1Y5LO4PYT6RoykWbha2,cough-shallow,y,n,clean_audio,cough-shallow,,
j6TNknVPY1Y5LO4PYT6RoykWbha2,breathing-deep,n,n,bad_audio,breathing-deep,,
j6TNknVPY1Y5LO4PYT6RoykWbha2,counting-normal,y,y,clean_audio,counting-normal,,
j6TNknVPY1Y5LO4PYT6RoykWbha2,breathing-shallow,n,n,bad_audio,breathing-shallow,,
j6TNknVPY1Y5LO4PYT6RoykWbha2,vowel-a,n,n,bad_audio,vowel-a,,
j6TNknVPY1Y5LO4PYT6RoykWbha2,cough-heavy,y,y,clean_audio,cough-heavy,,Lot of silence towards the end of file
j6TNknVPY1Y5LO4PYT6RoykWbha2,counting-fast,y,y,clean_audio,counting-fast,,
3W9lHLbMzRVftjy3sxNnXwOTy6q1,vowel-o,y,y,clean_audio,vowel-o,,
3W9lHLbMzRVftjy3sxNnXwOTy6q1,vowel-e,y,y,clean_audio,vowel-e,,
3W9lHLbMzRVftjy3sxNnXwOTy6q1,cough-shallow,y,y,clean_audio,cough-shallow,,
3W9lHLbMzRVftjy3sxNnXwOTy6q1,breathing-deep,y,y,clean_audio,breathing-deep,,
3W9lHLbMzRVftjy3sxNnXwOTy6q1,counting-normal,y,y,clean_audio,counting-normal,,
3W9lHLbMzRVftjy3sxNnXwOTy6q1,breathing-shallow,y,y,clean_audio,breathing-shallow,,
3W9lHLbMzRVftjy3sxNnXwOTy6q1,vowel-a,y,y,clean_audio,vowel-a,,
3W9lHLbMzRVftjy3sxNnXwOTy6q1,cough-heavy,y,y,clean_audio,cough-heavy,,
3W9lHLbMzRVftjy3sxNnXwOTy6q1,counting-fast,y,y,clean_audio,counting-fast,,
IS3AoZuo0cXtuYb2aDWkrIWTciP2,vowel-o,n,n,clean_audio,vowel-o,,
IS3AoZuo0cXtuYb2aDWkrIWTciP2,vowel-e,n,y,clean_audio,vowel-e,,very low volume 
IS3AoZuo0cXtuYb2aDWkrIWTciP2,cough-shallow,y,y,clean_audio,cough-shallow,,
IS3AoZuo0cXtuYb2aDWkrIWTciP2,breathing-deep,y,y,clean_audio,breathing-deep,,
IS3AoZuo0cXtuYb2aDWkrIWTciP2,counting-normal,n,y,clean_audio,counting-normal,,
IS3AoZuo0cXtuYb2aDWkrIWTciP2,breathing-shallow,y,y,clean_audio,breathing-shallow,,
IS3AoZuo0cXtuYb2aDWkrIWTciP2,vowel-a,n,y,clean_audio,vowel-a,,
IS3AoZuo0cXtuYb2aDWkrIWTciP2,cough-heavy,y,y,clean_audio,cough-heavy,,
IS3AoZuo0cXtuYb2aDWkrIWTciP2,counting-fast,n,y,clean_audio,counting-fast,,
9g7Qa5FMZgUoDcKvLIPLo7m6mOD3,vowel-o,y,y,clean_audio,vowel-o,,
9g7Qa5FMZgUoDcKvLIPLo7m6mOD3,vowel-e,y,y,clean_audio,vowel-e,,
9g7Qa5FMZgUoDcKvLIPLo7m6mOD3,cough-shallow,y,y,clean_audio,cough-shallow,,
9g7Qa5FMZgUoDcKvLIPLo7m6mOD3,breathing-deep,y,y,clean_audio,breathing-deep,,
9g7Qa5FMZgUoDcKvLIPLo7m6mOD3,counting-normal,y,y,clean_audio,counting-normal,,
